movie_id,factor_1,factor_2,factor_3
20015850,0,1,0
3132962,1,0,0
26978561,1,0,0
6090730,1,0,0
3954720,0,0,1
11611500,0,1,0
12969086,1,0,0
561934,0,1,0
18903759,0,0,1
9113966,0,0,1
2503050,0,0,1
32751781,1,0,0
24173081,0,1,0
1031545,1,0,0
1619410,1,0,0
17061845,0,0,1
15418729,0,1,0
2046787,0,0,1
19576286,0,1,0
3546400,0,0,1
606614,1,0,0
11954401,1,0,0
32608557,1,0,0
2046763,1,0,0
12098561,1,0,0
6031723,1,0,0
11718158,0,1,0
770156,1,0,0
20195915,1,0,0
10245832,1,0,0
7320692,1,0,0
99031,1,0,0
14270386,1,0,0
27123043,1,0,0
193867,1,0,0
1397198,0,1,0
5104358,1,0,0
3551202,1,0,0
11120865,0,1,0
33890115,0,0,1
25955119,1,0,0
12544749,1,0,0
12210337,1,0,0
4431129,0,1,0
4030302,1,0,0
24788378,0,1,0
11464636,1,0,0
4209429,1,0,0
13910273,1,0,0
27960737,1,0,0
246658,0,0,1
993867,0,0,1
20671625,0,1,0
19817505,1,0,0
8829690,0,1,0
3409107,0,1,0
9108427,0,0,1
2543976,1,0,0
10925906,1,0,0
12688941,1,0,0
16358705,0,1,0
2540490,0,1,0
5458268,0,0,1
14054342,1,0,0
11841381,1,0,0
28148663,1,0,0
1380383,0,1,0
18290593,0,0,1
18964317,1,0,0
22042951,0,0,1
7269491,1,0,0
1640608,0,0,1
19109077,1,0,0
31093366,0,1,0
1305819,1,0,0
5090583,1,0,0
31692693,0,1,0
31197106,0,0,1
2480188,1,0,0
13934837,0,0,1
18941018,0,1,0
236691,1,0,0
99948,0,0,1
11476109,1,0,0
542094,0,1,0
9863190,0,1,0
21080658,0,1,0
9671700,1,0,0
2075256,1,0,0
10638027,1,0,0
3035900,1,0,0
22831361,1,0,0
13494548,1,0,0
10160738,0,1,0
4327959,1,0,0
6893550,1,0,0
2976581,0,0,1
217982,0,0,1
600820,1,0,0
3389311,0,0,1
162446,0,1,0
7003785,0,0,1
16627853,0,0,1
1637006,0,1,0
3448460,1,0,0
34415528,1,0,0
19162048,1,0,0
1939966,1,0,0
31207174,1,0,0
6795776,0,0,1
187086,1,0,0
10386609,1,0,0
17239935,1,0,0
28704226,0,0,1
9459355,1,0,0
31372259,1,0,0
4227563,0,1,0
3237331,1,0,0
28427194,0,1,0
24449669,1,0,0
9854621,1,0,0
7352183,0,1,0
17346920,0,0,1
1148228,0,1,0
5309887,1,0,0
16178751,1,0,0
25927269,0,1,0
14545140,1,0,0
4021666,0,1,0
12287154,0,1,0
326982,0,1,0
11633508,1,0,0
33590170,0,1,0
11463940,1,0,0
14222317,0,0,1
22863682,0,0,1
4537586,1,0,0
7769076,0,0,1
12224218,0,1,0
243204,0,1,0
20903035,0,1,0
925951,0,0,1
7871980,1,0,0
25533870,1,0,0
1611590,0,0,1
5463760,0,1,0
24665904,0,1,0
23881223,0,1,0
29504548,0,0,1
28855797,0,1,0
14719603,0,1,0
11956039,1,0,0
12135314,0,1,0
20518759,1,0,0
19828357,1,0,0
19590392,1,0,0
9803131,0,0,1
34682342,0,0,1
18698642,1,0,0
13100513,0,1,0
11966083,1,0,0
11585638,1,0,0
3493076,0,0,1
3304414,0,1,0
5890489,1,0,0
8956466,1,0,0
19497060,0,1,0
21870282,1,0,0
14358421,1,0,0
8068462,1,0,0
4472408,1,0,0
760738,1,0,0
2302751,1,0,0
5638171,1,0,0
31802616,0,1,0
4605171,1,0,0
12414587,1,0,0
23615900,0,0,1
9521920,0,1,0
18907411,1,0,0
11155843,0,1,0
24985700,0,1,0
7941624,0,1,0
13166704,1,0,0
4041456,1,0,0
13269529,1,0,0
25893786,0,0,1
4048011,1,0,0
475977,1,0,0
3055575,0,0,1
2220694,1,0,0
3653886,0,1,0
33644955,1,0,0
22278706,0,1,0
3192223,0,0,1
26628860,0,0,1
5747189,0,1,0
11465088,1,0,0
8155943,0,1,0
2225976,1,0,0
2511267,1,0,0
1262718,0,1,0
8846718,0,1,0
12640256,1,0,0
20689529,1,0,0
13667132,1,0,0
1256990,0,1,0
8824700,1,0,0
5106720,1,0,0
19410753,0,1,0
2009848,0,1,0
17807144,1,0,0
15945437,1,0,0
32742302,1,0,0
3296177,0,1,0
24160453,1,0,0
2839410,0,0,1
7755496,0,1,0
513149,1,0,0
9289964,0,1,0
9226602,0,0,1
23621135,1,0,0
1846857,0,1,0
527414,0,1,0
6288335,0,1,0
2071080,1,0,0
583758,1,0,0
27475672,1,0,0
17082171,0,0,1
16201787,1,0,0
171026,0,1,0
171029,0,1,0
19299838,0,1,0
9244646,1,0,0
25748112,1,0,0
11064164,0,0,1
3276167,0,1,0
10469675,0,1,0
25041206,0,1,0
172278,1,0,0
19909324,1,0,0
7218799,1,0,0
8429675,1,0,0
4557151,0,0,1
10851094,0,1,0
35943142,0,1,0
26999426,0,1,0
61481,0,0,1
19310258,1,0,0
8401840,0,0,1
12441423,0,1,0
11020765,0,0,1
25879929,1,0,0
1022698,0,1,0
21308895,1,0,0
8174574,0,1,0
8174590,0,1,0
23946168,0,1,0
6196919,0,0,1
14143579,1,0,0
32987200,0,1,0
5813769,0,1,0
1365691,1,0,0
19031611,1,0,0
21013036,0,0,1
20479983,0,0,1
4179081,0,0,1
26287729,0,1,0
29891355,0,1,0
19744174,0,0,1
32817768,0,0,1
7307622,1,0,0
3549468,1,0,0
4015188,0,1,0
6693390,1,0,0
5935181,1,0,0
11594636,0,1,0
9381312,1,0,0
12180811,1,0,0
32316536,1,0,0
9618920,0,1,0
4298713,1,0,0
6858830,0,1,0
24465420,1,0,0
598346,0,0,1
7208117,0,0,1
29858189,0,0,1
10466696,1,0,0
29019687,1,0,0
3672697,1,0,0
804933,1,0,0
26759941,1,0,0
23103414,1,0,0
2229575,1,0,0
1665725,0,0,1
11324565,1,0,0
3254543,0,1,0
1569551,0,0,1
3511104,0,1,0
1841267,0,0,1
7210029,0,0,1
9594585,1,0,0
3033392,1,0,0
3408831,0,1,0
3981967,1,0,0
4149931,1,0,0
17987664,1,0,0
7520304,0,1,0
24518077,0,0,1
6415319,0,1,0
15937192,1,0,0
35030619,0,0,1
692661,1,0,0
2773473,0,1,0
12821593,1,0,0
16648125,0,0,1
10554740,1,0,0
32889015,0,1,0
649716,1,0,0
30885871,1,0,0
549949,1,0,0
3078054,0,1,0
8696875,1,0,0
10931728,1,0,0
10376736,1,0,0
1100688,0,0,1
4894893,1,0,0
6980481,1,0,0
10093456,0,1,0
15452919,0,1,0
7049779,0,0,1
23266650,1,0,0
21483521,1,0,0
9104588,0,0,1
5646957,1,0,0
6584119,0,0,1
8526754,0,1,0
4899791,1,0,0
6661678,1,0,0
24013376,1,0,0
3096943,1,0,0
1094672,0,0,1
5973874,0,0,1
2077098,1,0,0
18919313,1,0,0
584252,0,1,0
584261,1,0,0
584255,1,0,0
3695000,0,1,0
1790524,0,1,0
733657,0,1,0
3694303,0,0,1
3737168,1,0,0
3694699,1,0,0
6536909,1,0,0
3737649,0,1,0
6555693,1,0,0
584256,1,0,0
3078987,0,0,1
5590439,1,0,0
3736782,1,0,0
35291040,0,1,0
6555707,0,1,0
6555711,1,0,0
2467280,0,1,0
26292267,1,0,0
3694594,0,0,1
3737258,0,1,0
2384316,0,0,1
3736986,0,0,1
3694061,0,1,0
4514440,1,0,0
1430128,1,0,0
920613,0,1,0
1550562,0,0,1
16839388,1,0,0
2729561,0,1,0
11490601,1,0,0
1873637,1,0,0
10453526,0,1,0
3024556,1,0,0
35722562,0,1,0
57585,0,1,0
25526651,1,0,0
3201442,1,0,0
28986019,1,0,0
10724184,0,1,0
9104281,0,1,0
27746739,0,1,0
8896753,0,0,1
8062510,0,0,1
11590454,0,1,0
6203032,0,1,0
11590938,0,1,0
12437827,0,1,0
8039067,0,1,0
5358915,0,1,0
8830252,0,0,1
7087854,1,0,0
7200877,0,1,0
26057633,1,0,0
8437284,0,0,1
25283667,0,0,1
6114445,0,1,0
12769985,1,0,0
5454727,0,0,1
27420736,1,0,0
3763760,1,0,0
8904818,0,1,0
695780,1,0,0
19999286,1,0,0
2461592,0,0,1
9019882,1,0,0
930379,1,0,0
21132353,1,0,0
1260184,0,1,0
5639686,1,0,0
5639713,1,0,0
7986861,1,0,0
1854612,1,0,0
3654133,0,1,0
20621597,1,0,0
9446637,0,1,0
6492028,0,0,1
786972,0,1,0
10093225,1,0,0
4207542,0,0,1
2918673,1,0,0
3418900,1,0,0
44501,0,1,0
32169737,0,1,0
6248065,0,0,1
19159578,0,1,0
30296647,0,1,0
147697,0,1,0
12677130,0,1,0
19248783,1,0,0
12640611,0,1,0
909947,1,0,0
226682,0,0,1
6041499,0,0,1
161882,0,1,0
23821597,1,0,0
1094787,0,1,0
3511234,1,0,0
1056686,0,1,0
1056696,1,0,0
533515,0,1,0
30164225,1,0,0
5097084,1,0,0
14536762,0,1,0
10970272,1,0,0
28880159,1,0,0
7133211,1,0,0
1587667,1,0,0
20127118,0,0,1
30045070,0,1,0
215873,1,0,0
443917,0,1,0
6807441,1,0,0
3628560,1,0,0
3965064,1,0,0
1385911,1,0,0
3099824,0,1,0
5627729,0,1,0
26108501,1,0,0
22399999,1,0,0
9815449,1,0,0
26729192,1,0,0
1029774,1,0,0
5936873,0,1,0
6425379,1,0,0
957792,0,0,1
19554171,0,0,1
30150192,0,1,0
668614,0,0,1
25132418,0,1,0
29503032,1,0,0
9140961,0,0,1
789903,0,1,0
6028449,0,1,0
16648122,1,0,0
10690363,0,1,0
5391943,0,1,0
2560840,1,0,0
31095423,0,1,0
22735303,1,0,0
3188242,1,0,0
20345291,1,0,0
3947300,1,0,0
946060,0,0,1
5331313,0,1,0
904125,1,0,0
4915922,0,0,1
1316128,0,1,0
19490640,1,0,0
1039414,1,0,0
23146200,1,0,0
25358710,1,0,0
27652539,1,0,0
36694867,1,0,0
34985844,0,1,0
36341206,0,1,0
891829,0,1,0
23452645,1,0,0
36229546,0,1,0
30862810,0,0,1
11438787,0,0,1
25295498,1,0,0
26224240,1,0,0
29328011,1,0,0
9973292,0,1,0
7451098,0,0,1
6277939,1,0,0
1042309,0,1,0
10561709,1,0,0
476640,0,0,1
3597588,1,0,0
23233821,0,1,0
2280353,0,1,0
20198133,1,0,0
13539674,1,0,0
1425483,1,0,0
23167491,1,0,0
19698524,1,0,0
1223479,0,1,0
5965800,0,1,0
22044760,0,1,0
13831741,1,0,0
30730051,1,0,0
26968376,1,0,0
36389655,1,0,0
8020341,0,1,0
4125255,1,0,0
29752356,1,0,0
29193924,0,1,0
31916104,1,0,0
6267056,0,1,0
21369620,0,0,1
4930872,1,0,0
13198624,1,0,0
5730679,1,0,0
24028744,1,0,0
2177168,0,1,0
1487312,1,0,0
164365,0,0,1
16347901,1,0,0
11490409,1,0,0
11604017,1,0,0
3143504,1,0,0
3528415,0,1,0
6422613,0,1,0
16072264,1,0,0
30875429,1,0,0
29050251,0,1,0
26035388,1,0,0
11704927,1,0,0
6102449,0,1,0
27214582,1,0,0
18849372,1,0,0
35759185,0,0,1
6942838,1,0,0
29677803,0,1,0
24128069,1,0,0
8476747,1,0,0
20904045,1,0,0
11181404,1,0,0
21820310,1,0,0
7171896,0,1,0
33689385,0,0,1
10605328,0,1,0
5602768,1,0,0
633531,1,0,0
25903505,1,0,0
31496522,1,0,0
19143032,0,1,0
1353671,1,0,0
2557023,0,0,1
30337907,1,0,0
4277421,1,0,0
427011,0,1,0
17257463,0,0,1
33483833,1,0,0
1649249,0,1,0
2301374,0,1,0
20217753,1,0,0
32137084,1,0,0
73392,1,0,0
34132709,1,0,0
11140795,0,1,0
496839,1,0,0
24460261,1,0,0
3028248,1,0,0
8860361,0,1,0
26003458,1,0,0
11303780,1,0,0
4125153,1,0,0
3817298,0,1,0
11977088,1,0,0
29198000,1,0,0
17442515,1,0,0
9678972,1,0,0
12103218,0,1,0
24615383,0,1,0
10909042,0,1,0
15924135,1,0,0
29854616,1,0,0
661723,0,1,0
13771225,0,0,1
10825132,1,0,0
25501212,0,0,1
4355919,0,1,0
693163,0,1,0
33175196,1,0,0
1354975,0,0,1
36061742,0,1,0
8097289,1,0,0
7236640,0,0,1
27694453,1,0,0
10624481,0,1,0
4325320,1,0,0
2452691,0,1,0
4198361,1,0,0
18901958,0,1,0
3997782,1,0,0
21391687,1,0,0
171058,1,0,0
3096492,0,0,1
334156,1,0,0
899442,0,0,1
14432487,0,1,0
11353416,1,0,0
33326747,1,0,0
5729,1,0,0
29260374,0,1,0
14882264,1,0,0
18153847,0,1,0
849594,0,1,0
9157507,1,0,0
21212206,0,1,0
1277918,1,0,0
174560,1,0,0
12111728,0,1,0
26723671,0,1,0
15073672,0,1,0
15092167,0,1,0
15075444,0,1,0
15055389,0,1,0
25766248,0,1,0
13342147,0,1,0
24755786,0,1,0
15052685,0,1,0
15073138,0,1,0
30323221,0,1,0
27263856,1,0,0
15072401,0,0,1
18618751,1,0,0
31410989,0,0,1
24162851,1,0,0
28062869,1,0,0
4956151,0,1,0
3615041,0,0,1
342692,1,0,0
256337,1,0,0
8499338,1,0,0
28817360,1,0,0
2979644,1,0,0
4390986,1,0,0
3777574,0,1,0
2696891,0,1,0
6214427,0,0,1
161901,0,1,0
1781048,0,1,0
1773524,1,0,0
24043593,1,0,0
14794717,1,0,0
5249887,1,0,0
21395816,0,1,0
60293,1,0,0
29656423,1,0,0
1031573,1,0,0
34137688,0,1,0
3665600,1,0,0
6419176,1,0,0
18222110,0,1,0
8421314,1,0,0
5916068,0,1,0
17422419,1,0,0
33867837,0,1,0
3326883,1,0,0
17960516,0,0,1
20250608,1,0,0
1167860,1,0,0
8275921,1,0,0
2933021,1,0,0
456588,1,0,0
1922815,1,0,0
2883942,1,0,0
23751253,1,0,0
23767847,0,1,0
5375236,1,0,0
31509437,1,0,0
12404324,0,1,0
19679859,1,0,0
7324665,0,1,0
14913280,0,1,0
5148210,0,1,0
33232280,1,0,0
6469852,0,1,0
23831370,1,0,0
10444367,1,0,0
4614381,1,0,0
14870122,0,1,0
14774463,1,0,0
31365129,0,1,0
8056834,1,0,0
17284460,1,0,0
32842780,1,0,0
19897850,1,0,0
15399751,1,0,0
26391493,0,1,0
4067925,1,0,0
3697918,1,0,0
24343349,1,0,0
28066754,1,0,0
9573893,1,0,0
6768398,0,1,0
26012898,0,0,1
16113730,1,0,0
7725336,1,0,0
18198974,1,0,0
26496956,0,0,1
34882877,0,1,0
32427485,1,0,0
350321,0,0,1
19872971,1,0,0
27376917,0,1,0
12112395,0,1,0
2061620,0,1,0
27954029,1,0,0
2119835,0,1,0
18246000,1,0,0
15657123,1,0,0
5933142,1,0,0
24026813,1,0,0
24567664,1,0,0
20579732,0,1,0
3622471,1,0,0
18809464,1,0,0
25918824,1,0,0
7085998,1,0,0
10638177,0,0,1
29437721,1,0,0
14895549,0,1,0
4886997,0,1,0
198061,0,0,1
201534,0,1,0
16732594,1,0,0
13539119,1,0,0
29329648,1,0,0
33519683,0,1,0
910759,0,1,0
17916020,0,0,1
23561477,0,0,1
1194084,1,0,0
3595407,1,0,0
284525,1,0,0
32898469,0,0,1
5161871,1,0,0
28887962,1,0,0
20518593,0,0,1
15401848,0,1,0
21606896,1,0,0
6308032,1,0,0
15329247,1,0,0
4107909,1,0,0
17985706,1,0,0
7299034,1,0,0
24367532,1,0,0
534792,0,1,0
534812,0,1,0
534778,0,1,0
22065787,0,1,0
113463,0,0,1
7169030,0,1,0
28937087,1,0,0
30822465,0,0,1
916576,0,1,0
15742802,0,0,1
25780238,1,0,0
3793631,1,0,0
26268645,1,0,0
754810,0,1,0
13064230,1,0,0
24731562,0,1,0
26946311,0,1,0
6073447,1,0,0
2826307,1,0,0
3051597,1,0,0
6044779,0,1,0
6073527,1,0,0
5103545,0,1,0
18016582,1,0,0
4107637,0,1,0
6040862,1,0,0
561350,0,1,0
4379692,0,1,0
29542934,1,0,0
5939156,1,0,0
9387177,0,1,0
20136626,0,0,1
32160178,1,0,0
14261075,1,0,0
9885736,0,0,1
32152754,0,1,0
2507217,1,0,0
14627259,0,0,1
33231905,1,0,0
6139424,0,1,0
6139398,1,0,0
14714212,0,1,0
17432755,0,1,0
8454631,0,1,0
21606793,0,1,0
16638626,0,1,0
30365673,1,0,0
68092,1,0,0
10605031,1,0,0
406704,0,1,0
1311117,1,0,0
26015620,1,0,0
5989683,0,1,0
19398747,1,0,0
34977771,1,0,0
23948026,1,0,0
35027740,0,1,0
24649965,1,0,0
35068740,1,0,0
8252596,0,1,0
14823527,1,0,0
5916229,0,0,1
2772247,0,1,0
9192572,0,1,0
24507654,0,1,0
24473060,1,0,0
2383581,0,0,1
9963900,1,0,0
10189688,1,0,0
2556838,0,0,1
3888422,0,1,0
2179113,0,1,0
8625061,1,0,0
28145330,1,0,0
3917873,0,0,1
25517416,0,0,1
21879067,1,0,0
7191769,1,0,0
1765026,1,0,0
7194312,1,0,0
15117612,1,0,0
14355683,0,0,1
13687674,1,0,0
23734032,0,1,0
17971369,1,0,0
23791169,1,0,0
12235107,1,0,0
2154704,0,0,1
10070959,1,0,0
13971966,1,0,0
26183167,1,0,0
21980563,1,0,0
6826256,1,0,0
5996352,1,0,0
1814192,1,0,0
905483,1,0,0
2853229,0,1,0
10048256,0,1,0
10699774,0,1,0
23409969,1,0,0
29672807,0,1,0
5243411,0,1,0
5306078,1,0,0
25228092,1,0,0
34260270,0,1,0
7597656,0,1,0
33155930,1,0,0
13899262,0,1,0
15790575,0,1,0
18253791,1,0,0
25339461,1,0,0
10667973,1,0,0
28794470,1,0,0
20948918,1,0,0
2071077,1,0,0
12275242,1,0,0
3341217,1,0,0
29663404,1,0,0
8487305,0,1,0
2523059,1,0,0
8463784,0,1,0
2346853,1,0,0
3531568,0,1,0
22072852,1,0,0
25083700,1,0,0
9466167,0,0,1
16846937,0,0,1
19405442,0,1,0
30476388,1,0,0
15384415,1,0,0
22558992,1,0,0
526822,0,1,0
20267384,1,0,0
25470407,1,0,0
29717684,1,0,0
1238514,0,1,0
30843639,1,0,0
5375472,0,0,1
1958815,1,0,0
8495088,1,0,0
33059372,1,0,0
6483271,0,1,0
7450532,1,0,0
15187505,1,0,0
2464201,1,0,0
9246624,1,0,0
19614697,1,0,0
26156614,1,0,0
3099675,1,0,0
26608236,0,1,0
31210697,1,0,0
5856167,1,0,0
213471,1,0,0
915147,0,1,0
5341795,0,1,0
19844591,0,1,0
4569027,1,0,0
9128822,0,1,0
28725374,1,0,0
19931038,0,0,1
974374,1,0,0
8693812,1,0,0
24955967,1,0,0
26392265,1,0,0
8144777,0,1,0
25924200,1,0,0
32361069,0,0,1
24434156,1,0,0
3476119,0,1,0
2410609,0,0,1
399402,0,1,0
18979350,0,1,0
1303197,0,1,0
11584626,1,0,0
4196336,0,1,0
5150937,0,1,0
225473,0,1,0
1424754,1,0,0
36467408,0,1,0
3373525,0,1,0
1738939,1,0,0
35895635,1,0,0
12832450,1,0,0
4881121,0,1,0
17998525,0,1,0
17842609,1,0,0
30519399,0,1,0
6791551,0,0,1
32913943,0,1,0
32998580,0,1,0
906737,0,1,0
724696,1,0,0
19772822,1,0,0
14574346,1,0,0
7299774,0,1,0
4960924,0,1,0
14421091,1,0,0
18918169,0,0,1
15203301,1,0,0
22643842,0,1,0
9857969,1,0,0
6701429,0,1,0
2372958,1,0,0
15871712,0,0,1
5224,1,0,0
1181830,1,0,0
362045,1,0,0
19559133,0,0,1
6036963,1,0,0
5638447,1,0,0
3698195,0,1,0
14224022,0,0,1
12642729,0,1,0
24949170,1,0,0
8815105,1,0,0
1031157,1,0,0
9391797,0,0,1
3461278,0,1,0
4844617,1,0,0
22536936,0,1,0
73401,0,1,0
10178483,1,0,0
26898572,1,0,0
159171,1,0,0
22106018,0,1,0
11845883,0,1,0
35107447,1,0,0
4600879,0,0,1
29816420,0,1,0
461322,1,0,0
10479762,1,0,0
5733528,0,1,0
9538297,0,1,0
15094348,1,0,0
17903453,1,0,0
4390553,1,0,0
33652153,1,0,0
3822677,1,0,0
4301557,1,0,0
1640215,1,0,0
352455,1,0,0
3084955,1,0,0
11174624,0,1,0
2061547,1,0,0
27963308,0,0,1
17548651,0,1,0
10916155,0,1,0
5564313,1,0,0
73405,1,0,0
25438155,1,0,0
24505170,1,0,0
9400454,1,0,0
5216472,1,0,0
1776465,1,0,0
9917462,0,1,0
6103640,1,0,0
12393362,0,1,0
28284724,1,0,0
11965354,1,0,0
2058829,1,0,0
20670254,1,0,0
29786332,1,0,0
2194915,0,1,0
22358819,0,1,0
948548,0,0,1
358243,1,0,0
448331,1,0,0
5257171,0,0,1
29326153,1,0,0
19671399,0,1,0
19672025,0,1,0
14938510,1,0,0
24165554,0,1,0
7794617,1,0,0
7481126,1,0,0
25153225,0,0,1
5698193,1,0,0
15843050,0,1,0
21761019,1,0,0
6014292,1,0,0
2244939,1,0,0
4743333,1,0,0
1452319,0,1,0
6476028,0,0,1
9129701,1,0,0
29399698,1,0,0
1617626,0,1,0
24085074,1,0,0
6487068,1,0,0
10712737,1,0,0
3644380,1,0,0
6306849,0,1,0
6306820,1,0,0
4954774,0,1,0
13269570,0,0,1
2223425,0,1,0
3643455,1,0,0
1283050,1,0,0
200694,1,0,0
34333015,0,1,0
25860737,0,0,1
2864621,1,0,0
746845,1,0,0
3325355,1,0,0
4835894,0,0,1
6000991,0,1,0
27652221,1,0,0
4901314,0,1,0
1324852,0,1,0
4403560,1,0,0
1395159,0,0,1
972816,1,0,0
904335,0,1,0
146236,0,1,0
10466367,1,0,0
9005576,0,0,1
8499752,1,0,0
23779762,1,0,0
1886189,1,0,0
25466355,1,0,0
21585746,1,0,0
2571294,1,0,0
1162528,0,0,1
1425444,1,0,0
4142291,1,0,0
2372967,0,1,0
5894429,1,0,0
30050508,0,0,1
31232694,0,0,1
21225053,0,0,1
12064359,1,0,0
19687396,1,0,0
8418064,1,0,0
26334230,1,0,0
4091681,0,0,1
7194265,1,0,0
67371,1,0,0
105872,1,0,0
12521881,0,0,1
1377427,0,1,0
308550,1,0,0
3735041,0,1,0
13886616,1,0,0
14533242,0,0,1
7893193,1,0,0
798426,1,0,0
750965,0,1,0
34901992,1,0,0
4520654,0,1,0
172534,1,0,0
2296721,0,0,1
2066412,1,0,0
9231856,1,0,0
29321958,1,0,0
607735,0,0,1
33375298,0,1,0
27965599,0,1,0
22507490,0,1,0
22814902,1,0,0
931949,1,0,0
931950,1,0,0
1343208,1,0,0
4360451,1,0,0
12572406,0,0,1
33314767,1,0,0
17796380,1,0,0
13677861,1,0,0
2866230,1,0,0
19944695,1,0,0
31572382,0,1,0
2256779,1,0,0
17362385,0,1,0
15844263,1,0,0
14144087,1,0,0
12255107,1,0,0
24407838,0,1,0
2066600,1,0,0
8743877,0,0,1
23924309,1,0,0
12392394,0,1,0
22342877,0,0,1
1388981,0,0,1
2011691,0,0,1
11036705,1,0,0
33774989,0,1,0
28759147,0,1,0
461364,1,0,0
7742723,1,0,0
19919895,1,0,0
25310492,1,0,0
3071025,0,0,1
23320544,0,0,1
13633284,1,0,0
29423778,1,0,0
5242749,1,0,0
8351729,1,0,0
29638576,0,0,1
826409,0,1,0
33887035,1,0,0
31427945,1,0,0
1164579,0,1,0
16812698,0,0,1
9219835,1,0,0
9980905,0,1,0
12384049,0,0,1
26293568,1,0,0
29702115,1,0,0
3831825,1,0,0
3831834,1,0,0
9122363,1,0,0
26692905,1,0,0
10133100,0,0,1
12897281,0,1,0
15392312,1,0,0
28763446,0,1,0
32660977,1,0,0
2591597,1,0,0
22248107,1,0,0
2569417,1,0,0
6537778,0,1,0
3717818,0,0,1
26587817,1,0,0
2138170,1,0,0
26025447,1,0,0
11562433,1,0,0
25413046,1,0,0
269528,1,0,0
21686862,0,0,1
23497068,1,0,0
22516815,1,0,0
24348047,1,0,0
19502184,1,0,0
1796156,0,1,0
1848829,1,0,0
23674766,0,1,0
21291315,0,1,0
730575,0,1,0
11407333,1,0,0
1138873,0,1,0
4492505,1,0,0
766846,0,0,1
9252321,1,0,0
187100,0,1,0
14025276,1,0,0
27658356,0,1,0
949958,1,0,0
7896385,0,1,0
4680482,0,0,1
12490207,1,0,0
23118238,0,1,0
27232037,1,0,0
22276849,1,0,0
16462071,1,0,0
34140684,0,1,0
3274071,1,0,0
7543423,0,1,0
11432032,0,1,0
183855,1,0,0
165751,0,1,0
32664870,1,0,0
18650233,0,0,1
22280291,0,1,0
26113564,1,0,0
32142896,1,0,0
2467794,1,0,0
8835205,0,1,0
3284613,0,1,0
17733106,0,1,0
1936710,0,0,1
8215662,1,0,0
30166370,1,0,0
103011,1,0,0
34444042,1,0,0
24109010,1,0,0
11937073,1,0,0
20034976,1,0,0
3660626,0,1,0
54540,0,1,0
11925733,0,1,0
1007563,1,0,0
29540683,1,0,0
230483,0,1,0
19947505,0,1,0
18071506,1,0,0
12719322,0,0,1
26107863,0,0,1
20372296,0,0,1
1432870,1,0,0
2020187,0,1,0
13461141,0,1,0
14491356,1,0,0
34049215,0,1,0
13805353,0,1,0
1712875,1,0,0
23531909,1,0,0
17595071,0,0,1
8649132,0,1,0
18557533,0,0,1
6028806,1,0,0
4828849,1,0,0
4105119,0,1,0
4866746,1,0,0
559847,1,0,0
25841008,0,0,1
17511730,1,0,0
32183096,0,0,1
26466092,0,1,0
3444797,1,0,0
1024501,0,0,1
5176136,0,0,1
9208103,1,0,0
3347962,0,1,0
17475150,1,0,0
18243264,0,1,0
11558237,0,1,0
1812216,1,0,0
13041813,0,0,1
2298689,1,0,0
19746162,0,1,0
12592136,0,1,0
8590196,0,1,0
18805258,1,0,0
29042310,0,1,0
18619459,1,0,0
2259783,1,0,0
27429846,1,0,0
945305,0,1,0
3822458,1,0,0
12226500,1,0,0
24570525,0,1,0
30553937,0,1,0
17112291,0,0,1
11452604,0,1,0
474527,0,1,0
10823667,1,0,0
3807682,1,0,0
24620315,0,1,0
17673063,1,0,0
31657529,1,0,0
3159121,1,0,0
8703251,1,0,0
405152,0,0,1
11471094,1,0,0
22826758,1,0,0
961437,0,1,0
10815153,0,1,0
22541174,1,0,0
24146063,0,0,1
19111900,1,0,0
1045723,1,0,0
1267905,1,0,0
657159,0,0,1
9575832,0,1,0
1159454,1,0,0
10142378,0,1,0
144161,0,1,0
6458885,0,0,1
1210303,1,0,0
16913663,1,0,0
9234287,1,0,0
29007186,1,0,0
1109777,1,0,0
1374740,0,1,0
15486978,0,1,0
13828139,1,0,0
3909180,0,0,1
31097343,1,0,0
5873118,0,0,1
9627851,1,0,0
10665065,0,1,0
32581343,0,1,0
9168916,1,0,0
5555565,1,0,0
7161386,0,1,0
9694681,1,0,0
21978354,0,1,0
8579904,1,0,0
1765938,0,0,1
26284204,0,1,0
3151903,0,0,1
2537424,0,0,1
4195543,0,1,0
9305105,1,0,0
14454173,0,0,1
7556986,0,1,0
2932845,0,1,0
2525087,1,0,0
314093,1,0,0
4107291,1,0,0
21236624,0,1,0
31208671,1,0,0
161897,1,0,0
6031488,1,0,0
600194,1,0,0
1692374,0,1,0
8948871,0,1,0
25549734,0,1,0
21740728,0,0,1
2525251,1,0,0
1681132,0,0,1
3459901,1,0,0
6006929,0,1,0
6169082,1,0,0
19953789,1,0,0
1045986,0,0,1
14492055,0,1,0
13902110,1,0,0
24646997,1,0,0
31304479,0,1,0
18192574,0,1,0
5083563,1,0,0
11784192,1,0,0
5392223,1,0,0
3154773,0,1,0
4018958,0,1,0
13287017,1,0,0
172008,1,0,0
3287436,0,1,0
34722775,1,0,0
9347378,1,0,0
1273572,0,1,0
10104497,0,0,1
10335449,0,1,0
6196950,1,0,0
35057029,1,0,0
2390149,0,0,1
12467910,1,0,0
18953877,1,0,0
14811925,1,0,0
27806593,1,0,0
24199729,0,0,1
30818824,0,1,0
5612517,1,0,0
